id_gen	symbol	log2FC_GCAt_vs_GCAn	adj-p-value_GCAt_vs_GCAn	log2FC_GNCAt_vs_GNCAn	adj-p-value_GNCAt_vs_GNCAn	vias_reactome	BP	MF	CC
ENSG00000159674	SPON2	0.9235583392419358	3.8257610092377684e-16	1.0576064861111352	2.5298840557325504e-18	Defective B3GALTL causes PpS, O-glycosylation of TSR domain-containing proteins, O-linked glycosylation, Metabolism of proteins, Diseases of glycosylation, Diseases of metabolism, Post-translational protein modification, Diseases associated with O-glycosylation of proteins, Disease	innate immune response, defense response to virus, cell adhesion, opsonization, cellular response to lipopolysaccharide, positive regulation of tumor necrosis factor production, induction of bacterial agglutination, defense response to fungus, positive regulation of macrophage cytokine production, positive regulation of interleukin-6 production, mast cell mediated immunity	metal ion binding, antigen binding, protein binding, lipopolysaccharide binding	extracellular matrix, extracellular exosome
ENSG00000118785	SPP1	2.63561109567742	3.550711562284037e-21	2.643956430555586	1.8040365312374945e-22	Gene expression (Transcription), RUNX3 Regulates Immune Response and Cell Migration, Signaling by Receptor Tyrosine Kinases, Integrin cell surface interactions, Signaling by PDGF, Metabolism of proteins, Signal Transduction, Degradation of the extracellular matrix, Extracellular matrix organization, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Generic Transcription Pathway, Post-translational protein modification, Post-translational protein phosphorylation, RNA Polymerase II Transcription, Transcriptional regulation by RUNX3	response to vitamin D, cellular response to testosterone stimulus, cell adhesion, decidualization, signal transduction, osteoblast differentiation, negative regulation of collateral sprouting of intact axon in response to injury, positive regulation of estradiol secretion, androgen catabolic process, positive regulation of DNA-templated transcription, embryo implantation, positive regulation of bone resorption, biomineral tissue development, response to macrophage colony-stimulating factor, response to steroid hormone	ion binding, integrin binding, extracellular matrix binding, cytokine activity, small molecule binding, protein binding	extracellular exosome, cell projection, extracellular region, perinuclear region of cytoplasm, endoplasmic reticulum lumen, Golgi apparatus, extracellular space
ENSG00000104549	SQLE	0.4143580927258075	7.409439425797227e-05	0.2364052500000273	0.0165626944354646	Metabolism, Activation of gene expression by SREBF (SREBP), Regulation of cholesterol biosynthesis by SREBP (SREBF), Metabolism of lipids, Cholesterol biosynthesis, Metabolism of steroids	response to organic substance, lipid droplet formation, sterol biosynthetic process, cholesterol metabolic process, regulation of cell population proliferation	FAD binding, squalene monooxygenase activity, protein binding	membrane, intracellular membrane-bounded organelle, endoplasmic reticulum, endoplasmic reticulum membrane
ENSG00000138385	SSB	0.6760408527741948	6.648782073378923e-15	0.9046464861111412	6.952983184703695e-30	RNA Polymerase III Transcription, RNA Polymerase III Abortive And Retractive Initiation, RNA Polymerase III Transcription Termination, Gene expression (Transcription)	tRNA 3'-end processing, tRNA 5'-leader removal, IRES-dependent viral translational initiation, protein localization to cytoplasmic stress granule, positive regulation of translation, histone mRNA metabolic process, nuclear histone mRNA catabolic process, tRNA export from nucleus, tRNA processing, tRNA modification	DNA binding, poly(U) RNA binding, sequence-specific mRNA binding, protein binding, mRNA binding, tRNA binding, RNA binding	cytosol, ribonucleoprotein complex, nucleus, chromosome, telomeric region, cytoplasmic stress granule, cytoplasm
ENSG00000164647	STEAP1	1.2467693804677404	9.106572504307124e-17	1.0938870833333594	5.1327689376006764e-14			metal ion binding, oxidoreductase activity	endosome, membrane, cell-cell junction, endosome membrane, plasma membrane
ENSG00000137573	SULF1	2.31456086372581	1.0088222912608472e-32	2.185980041666696	2.2152073171339105e-36		positive regulation of vascular endothelial growth factor production, kidney development, glial cell-derived neurotrophic factor receptor signaling pathway, esophagus smooth muscle contraction, innervation, positive regulation of BMP signaling pathway, apoptotic process, glomerular filtration, embryonic skeletal system development, negative regulation of endothelial cell proliferation, positive regulation of Wnt signaling pathway, negative regulation of cell migration, glomerular basement membrane development, regulation of fibroblast growth factor receptor signaling pathway, cartilage development, negative regulation of fibroblast growth factor receptor signaling pathway, chondrocyte development, negative regulation of angiogenesis, heparan sulfate proteoglycan metabolic process, negative regulation of prostatic bud formation, bone development, vascular endothelial growth factor receptor signaling pathway	arylsulfatase activity, calcium ion binding, N-acetylglucosamine-6-sulfatase activity, glycosaminoglycan binding	collagen-containing extracellular matrix, Golgi stack, endoplasmic reticulum, cell surface, plasma membrane, Golgi apparatus, membrane raft, extracellular space
ENSG00000197321	SVIL	0.0595442769354814	0.7961034487299239	0.9008653888889152	7.281118772179471e-07		positive regulation of cytokinesis, skeletal muscle tissue development, actin filament severing, actin polymerization or depolymerization, barbed-end actin filament capping	actin filament binding, protein binding, phosphatidylinositol-4,5-bisphosphate binding	podosome, cytosol, cleavage furrow, nucleus, cell projection, costamere, actin cytoskeleton, focal adhesion, plasma membrane, midbody, microtubule minus-end, cytoplasm
ENSG00000072274	TFRC	0.8447040102096768	3.818909250634533e-11	0.5601706458333737	2.7298011902211614e-07	Signaling by Rho GTPases, Miro GTPases and RHOBTB3, CDC42 GTPase cycle, RHOG GTPase cycle, RAC1 GTPase cycle, RND1 GTPase cycle, RHOJ GTPase cycle, trans-Golgi Network Vesicle Budding, Transferrin endocytosis and recycling, RAC3 GTPase cycle, Clathrin-mediated endocytosis, Golgi Associated Vesicle Biogenesis, RHOC GTPase cycle, Iron uptake and transport, RHO GTPase cycle, Signal Transduction, RAC2 GTPase cycle, RHOB GTPase cycle, Cargo recognition for clathrin-mediated endocytosis, RHOA GTPase cycle, Membrane Trafficking, Signaling by Rho GTPases, RND2 GTPase cycle, Transport of small molecules, RHOH GTPase cycle, Vesicle-mediated transport, RHOQ GTPase cycle	negative regulation of mitochondrial fusion, transport across blood-brain barrier, positive regulation of protein phosphorylation, response to hypoxia, regulation of cell growth, intracellular iron ion homeostasis, positive regulation of NF-kappaB transcription factor activity, cellular response to xenobiotic stimulus, response to manganese ion, positive regulation of T cell proliferation, transferrin transport, positive regulation of protein-containing complex assembly, negative regulation of apoptotic process, response to retinoic acid, intracellular signal transduction, regulation of cell population proliferation, osteoclast differentiation, response to iron ion, positive regulation of I-kappaB kinase/NF-kappaB signaling, positive regulation of protein localization to nucleus, viral entry into host cell, iron ion transport, positive regulation of isotype switching, acute-phase response, cellular response to leukemia inhibitory factor, response to nutrient, positive regulation of peptidyl-serine phosphorylation, receptor internalization, positive regulation of bone resorption, response to copper ion, positive regulation of gene expression, positive regulation of B cell proliferation	double-stranded RNA binding, transferrin receptor activity, virus receptor activity, identical protein binding, protein homodimerization activity, Hsp70 protein binding, protein kinase binding, protein-containing complex binding, protein binding, RNA binding	clathrin-coated endocytic vesicle membrane, endosome, recycling endosome, recycling endosome membrane, basolateral plasma membrane, early endosome, extracellular space, clathrin-coated pit, extracellular region, external side of plasma membrane, melanosome, cell surface, cytoplasmic vesicle, extracellular exosome, membrane, extracellular vesicle, endosome membrane, blood microparticle, intracellular membrane-bounded organelle, plasma membrane, HFE-transferrin receptor complex, perinuclear region of cytoplasm
ENSG00000120708	TGFBI	1.10443063885484	3.16954932271956e-12	1.3561439583333676	3.5310743291937063e-19	Metabolism of proteins, Amyloid fiber formation	cell adhesion, response to stimulus, negative regulation of cell adhesion, chondrocyte differentiation, angiogenesis, localization, extracellular matrix organization, visual perception, cell population proliferation	integrin binding, extracellular matrix structural constituent, identical protein binding, extracellular matrix binding, collagen binding, protein binding, cell adhesion molecule binding	collagen-containing extracellular matrix, basement membrane, extracellular exosome, extracellular region, extracellular matrix, plasma membrane, trans-Golgi network, extracellular space
ENSG00000198959	TGM2	-0.0275781360645179	0.6564888621145584	0.151508416666684	0.0187487869698937		positive regulation of mitochondrial calcium ion concentration, phospholipase C-activating G protein-coupled receptor signaling pathway, cellular response to dopamine, apoptotic cell clearance, positive regulation of small GTPase mediated signal transduction, regulation of apoptotic process, salivary gland cavitation, cellular response to cocaine, cellular response to serotonin, positive regulation of apoptotic process, gene expression, regulation of apoptotic cell clearance, peptide cross-linking, protein deamination, proteolysis, positive regulation of GTPase activity, chromatin remodeling, positive regulation of neurogenesis, positive regulation of cell adhesion, branching involved in salivary gland morphogenesis, dopamine secretion, negative regulation of endoplasmic reticulum calcium ion concentration, bone development	protein-glutamine gamma-glutamyltransferase activity, GTP binding, peptide noradrenalinyltransferase activity, peptidase activity, histone serotonyltransferase activity, protein-glutamine glutaminase activity, calcium ion binding, protein binding, histone dopaminyltransferase activity, peptide histaminyltransferase activity	cytosol, collagen-containing extracellular matrix, extracellular exosome, nucleus, endoplasmic reticulum, focal adhesion, chromatin, nucleosome, plasma membrane, extracellular matrix, mitochondrion, perinuclear region of cytoplasm
ENSG00000137801	THBS1	0.9345176984193532	1.7454158031353126e-06	1.3650219791666889	7.12785173883586e-14	Defective B3GALTL causes PpS, Metabolism of proteins, Diseases of glycosylation, Generic Transcription Pathway, Transcriptional regulation by RUNX1, Hemostasis, Gene expression (Transcription), Signaling by PDGF, Non-integrin membrane-ECM interactions, RNA Polymerase II Transcription, RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function, Signaling by Receptor Tyrosine Kinases, O-glycosylation of TSR domain-containing proteins, O-linked glycosylation, Syndecan interactions, Signal Transduction, Platelet degranulation , Extracellular matrix organization, Diseases of metabolism, Disease, Integrin cell surface interactions, Post-translational protein modification, Platelet activation, signaling and aggregation, Diseases associated with O-glycosylation of proteins, Response to elevated platelet cytosolic Ca2+	positive regulation of transforming growth factor beta receptor signaling pathway, negative regulation of dendritic cell antigen processing and presentation, cellular response to heat, positive regulation of macrophage activation, response to xenobiotic stimulus, cellular response to growth factor stimulus, negative regulation of sprouting angiogenesis, negative regulation of plasminogen activation, positive regulation of chemotaxis, negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II, negative regulation of focal adhesion assembly, response to hypoxia, response to magnesium ion, negative regulation of cGMP-mediated signaling, sprouting angiogenesis, positive regulation of angiogenesis, response to mechanical stimulus, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, response to glucose, negative regulation of cell population proliferation, positive regulation of transforming growth factor beta1 production, response to calcium ion, cellular response to tumor necrosis factor, negative regulation of cell migration involved in sprouting angiogenesis, positive regulation of extrinsic apoptotic signaling pathway via death domain receptors, apoptotic process, response to unfolded protein, response to testosterone, positive regulation of phosphorylation, peptide cross-linking, negative regulation of apoptotic process, cell adhesion, cell migration, response to progesterone, negative regulation of endothelial cell proliferation, positive regulation of MAP kinase activity, negative regulation of blood vessel endothelial cell migration, positive regulation of cell migration, response to endoplasmic reticulum stress, negative regulation of extrinsic apoptotic signaling pathway, positive regulation of reactive oxygen species metabolic process, chronic inflammatory response, negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis, engulfment of apoptotic cell, behavioral response to pain, positive regulation of protein kinase B signaling, immune response, negative regulation of fibrinolysis, positive regulation of fibroblast migration, positive regulation of macrophage chemotaxis, inflammatory response, negative regulation of fibroblast growth factor receptor signaling pathway, negative regulation of endothelial cell chemotaxis, positive regulation of endothelial cell apoptotic process, negative regulation of long-chain fatty acid import across plasma membrane, negative regulation of angiogenesis, positive regulation of blood coagulation, positive regulation of tumor necrosis factor production, positive regulation of translation, negative regulation of interleukin-12 production, positive regulation of blood vessel endothelial cell migration, negative regulation of endothelial cell migration, positive regulation of smooth muscle cell proliferation, negative regulation of nitric oxide mediated signal transduction, positive regulation of cell population proliferation, negative regulation of cell-matrix adhesion, positive regulation of endothelial cell migration	laminin binding, phosphatidylserine binding, integrin binding, fibronectin binding, fibroblast growth factor binding, collagen V binding, extracellular matrix structural constituent, endopeptidase inhibitor activity, heparin binding, protein homodimerization activity, protease binding, transforming growth factor beta binding, low-density lipoprotein particle binding, proteoglycan binding, calcium ion binding, protein binding, fibrinogen binding	secretory granule, collagen-containing extracellular matrix, extracellular exosome, sarcoplasmic reticulum, platelet alpha granule lumen, extracellular region, external side of plasma membrane, endoplasmic reticulum, fibrinogen complex, cell surface, endoplasmic reticulum lumen, extracellular matrix, platelet alpha granule, extracellular space
ENSG00000186340	THBS2	2.168183197645158	1.574458384390886e-25	2.160014083333364	2.255537408017964e-33	Defective B3GALTL causes PpS, Signaling by Receptor Tyrosine Kinases, O-glycosylation of TSR domain-containing proteins, Signaling by PDGF, O-linked glycosylation, Metabolism of proteins, Signal Transduction, Diseases of glycosylation, Diseases of metabolism, Post-translational protein modification, Diseases associated with O-glycosylation of proteins, Disease	cell adhesion, positive regulation of synapse assembly, negative regulation of angiogenesis	calcium ion binding, protein binding, extracellular matrix structural constituent, heparin binding	platelet alpha granule, collagen-containing extracellular matrix, extracellular region, basement membrane
ENSG00000113296	THBS4	1.1639745589516108	1.2567572422343174e-08	1.699718680555586	8.800094321174193e-17	Signaling by Receptor Tyrosine Kinases, Signal Transduction, Signaling by PDGF	tissue remodeling, signal transduction, myoblast migration, regulation of tissue remodeling, positive regulation of endothelial cell proliferation, response to endoplasmic reticulum stress, positive regulation of cell division, positive regulation of neutrophil chemotaxis, negative regulation of angiogenesis, response to unfolded protein, endothelial cell-cell adhesion, behavioral response to pain, positive regulation of peptidyl-tyrosine phosphorylation	integrin binding, growth factor activity, heparin binding, calcium ion binding, protein binding	collagen-containing extracellular matrix, basement membrane, extracellular exosome, sarcoplasmic reticulum, extracellular region, endoplasmic reticulum, extracellular space
ENSG00000154096	THY1	1.4022435726129068	1.4136034253587707e-25	1.7298750972222532	4.392428929861426e-34	Metabolism of proteins, Post-translational protein modification, Post-translational modification: synthesis of GPI-anchored proteins	focal adhesion assembly, T cell receptor signaling pathway, negative regulation of neuron projection regeneration, angiogenesis, negative regulation of axonogenesis, negative regulation of protein tyrosine kinase activity, receptor clustering, positive regulation of heterotypic cell-cell adhesion, regulation of Rho-dependent protein serine/threonine kinase activity, negative regulation of protein kinase activity, regulation of cell-matrix adhesion, cell-cell signaling, cell-cell adhesion, retinal cone cell development, negative regulation of cell migration, positive regulation of GTPase activity, integrin-mediated signaling pathway, positive regulation of focal adhesion assembly, positive regulation of T cell activation, positive regulation of release of sequestered calcium ion into cytosol, negative regulation of T cell receptor signaling pathway, positive regulation of cellular extravasation, cytoskeleton organization	integrin binding, GPI anchor binding, GTPase activator activity, protein kinase binding, protein binding	growth cone, extracellular exosome, dendrite, extracellular region, external side of plasma membrane, endoplasmic reticulum, axolemma, focal adhesion, cell surface, plasma membrane, dendrite membrane, membrane raft, neuronal cell body membrane, apical plasma membrane
ENSG00000102265	TIMP1	2.16492766759678	9.27972477622399e-31	2.062597319444471	2.593544596269439e-36	Interleukin-10 signaling, Metabolism of proteins, Platelet degranulation , Degradation of the extracellular matrix, Extracellular matrix organization, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Immune System, Post-translational protein modification, Cytokine Signaling in Immune system, Post-translational protein phosphorylation, Activation of Matrix Metalloproteinases, Platelet activation, signaling and aggregation, Interleukin-4 and Interleukin-13 signaling, Signaling by Interleukins, Response to elevated platelet cytosolic Ca2+, Hemostasis	negative regulation of metallopeptidase activity, negative regulation of apoptotic process, negative regulation of membrane protein ectodomain proteolysis, signal transduction, regulation of integrin-mediated signaling pathway, negative regulation of trophoblast cell migration, connective tissue replacement involved in inflammatory response wound healing, cartilage development, negative regulation of endopeptidase activity, response to peptide hormone, response to hormone, cellular response to UV-A, response to cytokine, negative regulation of catalytic activity, positive regulation of cell population proliferation	growth factor activity, zinc ion binding, cytokine activity, protease binding, metalloendopeptidase inhibitor activity, protein binding, peptidase inhibitor activity	basement membrane, extracellular exosome, platelet alpha granule lumen, extracellular region, extracellular matrix, endoplasmic reticulum lumen, extracellular space
ENSG00000169908	TM4SF1	1.119126162991936	1.0930013120440988e-10	0.94217335416669	3.025511474196493e-11		biological_process, blastocyst formation	molecular_function, protein binding	
ENSG00000249992	TMEM158	1.2092139030806432	1.858608148776689e-17	0.8157399444444682	1.3027546786834024e-14				
ENSG00000181458	TMEM45A	0.6726557706612901	1.2912152296264e-07	1.1351390972222424	3.0273343289522136e-14				
ENSG00000041982	TNC	-0.1852087276693526	0.4361540137701212	0.9437077291666912	6.169757343243737e-07	Integrin cell surface interactions, Non-integrin membrane-ECM interactions, Syndecan interactions, Metabolism of proteins, Extracellular matrix organization, Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs), Post-translational protein modification, Post-translational protein phosphorylation, ECM proteoglycans	regulation of cell migration, cellular response to vitamin D, regulation of cell growth, prostate gland epithelium morphogenesis, peripheral nervous system axon regeneration, response to mechanical stimulus, response to fibroblast growth factor, odontogenesis of dentin-containing tooth, bud outgrowth involved in lung branching, cell adhesion, cellular response to retinoic acid, osteoblast differentiation, negative regulation of cell adhesion, neuromuscular junction development, mesenchymal-epithelial cell signaling involved in prostate gland development, response to wounding, cellular response to prostaglandin D stimulus, regulation of cell adhesion, morphogenesis of an epithelium, response to ethanol, regulation of inflammatory response, positive regulation of cell population proliferation, positive regulation of gene expression	syndecan binding, protein binding, extracellular matrix structural constituent	collagen-containing extracellular matrix, basement membrane, membrane, extracellular region, tenascin complex, focal adhesion, endoplasmic reticulum lumen, perisynaptic extracellular matrix, interstitial matrix, extracellular space
ENSG00000123610	TNFAIP6	0.7787456198387073	9.354274431603177e-08	0.9108350763889036	5.5106875327655646e-11	Immune System, Innate Immune System, Neutrophil degranulation	negative regulation of BMP signaling pathway, hyaluronan metabolic process, cell adhesion, positive regulation of receptor clustering, fibronectin fibril organization, signal transduction, inflammatory response, positive regulation of cell migration, negative regulation of osteoclast differentiation, negative regulation of inflammatory response, cell-cell signaling, negative regulation of neutrophil chemotaxis, ovarian cumulus expansion, negative regulation of osteoblast differentiation	carboxylesterase activity, hyaluronic acid binding, fibronectin binding, calcium ion binding, protein binding	ficolin-1-rich granule lumen, tertiary granule lumen, extracellular region, extracellular space
ENSG00000215788	TNFRSF25	0.4990365796290339	8.063416770142528e-15	0.3368804444444615	4.1404982750632285e-10	TNFR2 non-canonical NF-kB pathway, Immune System, Cytokine Signaling in Immune system, TNFs bind their physiological receptors	cell surface receptor signaling pathway, signal transduction, apoptotic process, regulation of apoptotic process, apoptotic signaling pathway, tumor necrosis factor-mediated signaling pathway	tumor necrosis factor receptor activity, signaling receptor activity	cytosol, extracellular region, plasma membrane
ENSG00000131747	TOP2A	1.58061828941935	4.260925236031416e-18	1.2969898125000237	6.113606886316699e-12	SUMOylation of DNA replication proteins, Metabolism of proteins, G0 and Early G1, SUMO E3 ligases SUMOylate target proteins, Transcription of E2F targets under negative control by DREAM complex, SUMOylation, Post-translational protein modification, Cell Cycle, Cell Cycle, Mitotic, Mitotic G1 phase and G1/S transition	positive regulation of transcription by RNA polymerase II, positive regulation of single stranded viral RNA replication via double stranded DNA intermediate, female meiotic nuclear division, regulation of circadian rhythm, DNA topological change, resolution of meiotic recombination intermediates, chromosome segregation, hematopoietic progenitor cell differentiation, embryonic cleavage, rhythmic process, DNA ligation, positive regulation of apoptotic process, negative regulation of DNA duplex unwinding, sister chromatid segregation, DNA damage response, apoptotic chromosome condensation	DNA binding, bending, protein kinase C binding, DNA binding, ATP-dependent activity, acting on DNA, ubiquitin binding, protein heterodimerization activity, magnesium ion binding, protein homodimerization activity, ATP binding, DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity, protein binding, chromatin binding, RNA binding	centriole, chromosome, centromeric region, ribonucleoprotein complex, condensed chromosome, nucleus, nucleoplasm, nucleolus, male germ cell nucleus, nuclear chromosome, DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex, protein-containing complex, cytoplasm
ENSG00000140416	TPM1	0.0278411341774127	0.9164359775221304	0.867413076388921	4.918268799510419e-06	Smooth Muscle Contraction, Striated Muscle Contraction, Muscle contraction	ruffle organization, positive regulation of ATP-dependent activity, cellular response to reactive oxygen species, regulation of muscle contraction, regulation of cell shape, negative regulation of vascular associated smooth muscle cell migration, regulation of heart contraction, cardiac muscle contraction, negative regulation of cell migration, muscle filament sliding, sarcomere organization, wound healing, negative regulation of vascular associated smooth muscle cell proliferation, positive regulation of stress fiber assembly, positive regulation of cell adhesion, cytoskeleton organization, positive regulation of heart rate by epinephrine, ventricular cardiac muscle tissue morphogenesis, actin filament organization	actin filament binding, cytoskeletal protein binding, structural constituent of muscle, identical protein binding, actin binding, protein heterodimerization activity, protein homodimerization activity, structural constituent of cytoskeleton, protein binding	cytosol, actin filament, stress fiber, actin cytoskeleton, muscle thin filament tropomyosin, cytoskeleton, sarcomere, bleb, ruffle membrane
ENSG00000198467	TPM2	0.1777938597338693	0.3538072925147513	0.832798944444467	3.432515564530098e-07	Smooth Muscle Contraction, Striated Muscle Contraction, Muscle contraction	actin filament organization, muscle contraction, regulation of ATP-dependent activity	actin filament binding, structural constituent of muscle, identical protein binding, actin binding, protein heterodimerization activity, protein homodimerization activity	actin filament, cytosol, actin cytoskeleton, muscle thin filament tropomyosin
ENSG00000167460	TPM4	0.6962089591854816	1.0369691609415347e-08	0.807026958333358	4.928073588121211e-15	Diseases of signal transduction by growth factor receptors and second messengers, Signaling by ALK fusions and activated point mutants, RHOV GTPase cycle, Signaling by Rho GTPases, Miro GTPases and RHOBTB3, RHO GTPase cycle, Signal Transduction, Striated Muscle Contraction, Muscle contraction, Smooth Muscle Contraction, Signaling by ALK in cancer, Disease, Signaling by Rho GTPases	osteoblast differentiation, actin filament organization, muscle contraction	actin filament binding, structural constituent of muscle, identical protein binding, protein heterodimerization activity, protein homodimerization activity, calcium ion binding, protein binding	podosome, cytosol, extracellular exosome, actin filament, membrane, stress fiber, focal adhesion, muscle thin filament tropomyosin, cytoskeleton, cortical cytoskeleton
ENSG00000088325	TPX2	1.0733480380645126	6.538798200190866e-16	0.7178219444444682	8.975999377549232e-09	Gene expression (Transcription), Regulation of TP53 Activity through Phosphorylation, Mitotic G2-G2/M phases, AURKA Activation by TPX2, Transcriptional Regulation by TP53, Generic Transcription Pathway, G2/M Transition, Regulation of TP53 Activity, RNA Polymerase II Transcription, Cell Cycle, Cell Cycle, Mitotic	cell division, mitotic cell cycle, microtubule nucleation, negative regulation of microtubule depolymerization, apoptotic process, regulation of mitotic spindle organization, mitotic spindle assembly, activation of protein kinase activity	protein kinase binding, importin-alpha family protein binding, protein binding	cytosol, spindle pole, microtubule, mitotic spindle, nucleus, nucleoplasm, axon hillock, intercellular bridge, microtubule cytoskeleton, spindle
ENSG00000204616	TRIM31	0.8537293481774197	2.391080970225272e-08	0.6609058194444684	5.309551492450803e-06	Interferon Signaling, Interferon gamma signaling, Immune System, Cytokine Signaling in Immune system	protein ubiquitination, innate immune response, defense response to virus, protein K48-linked ubiquitination, antiviral innate immune response, negative regulation of NLRP3 inflammasome complex assembly, inflammatory response, negative regulation of viral entry into host cell, negative regulation of viral transcription, positive regulation of DNA-templated transcription, ubiquitin-dependent protein catabolic process, positive regulation of DNA-binding transcription factor activity, viral release from host cell, protein K63-linked ubiquitination	transcription coactivator activity, ubiquitin protein ligase activity, protein binding, zinc ion binding	cytosol, mitochondrion, cytoplasm
ENSG00000071539	TRIP13	1.0897765331129063	5.8931864216783895e-18	0.9209281666666902	2.2307358461985423e-12		male meiosis I, oocyte maturation, double-strand break repair, spermatid development, oogenesis, female meiosis I, reciprocal meiotic recombination, synaptonemal complex assembly, transcription by RNA polymerase II, mitotic spindle assembly checkpoint signaling, spermatogenesis, meiotic recombination checkpoint signaling	identical protein binding, ATP binding, protein binding, transcription coregulator activity, ATP hydrolysis activity	nucleus, chromosome, male germ cell nucleus
ENSG00000112742	TTK	1.013719011532256	4.4434550605502926e-12	0.8368319583333594	5.837801085984448e-09		positive regulation of pathway-restricted SMAD protein phosphorylation, peptidyl-serine phosphorylation, protein localization to kinetochore, protein autophosphorylation, spindle organization, peptidyl-threonine phosphorylation, peptidyl-tyrosine phosphorylation, meiotic spindle assembly checkpoint signaling, female meiosis chromosome segregation, mitotic spindle assembly checkpoint signaling, chromosome segregation, positive regulation of cell population proliferation, protein localization to meiotic spindle midzone, mitotic spindle organization	kinetochore binding, protein serine/threonine kinase activity, protein tyrosine kinase activity, identical protein binding, protein serine kinase activity, ATP binding, protein serine/threonine/tyrosine kinase activity, protein binding	kinetochore, nucleus, membrane, spindle, cytoplasm
ENSG00000176014	TUBB6	0.6202001235322605	0.0004362917267311	1.0863466111111535	8.065560889394296e-14	Metabolism of proteins, Immune System, Intra-Golgi and retrograde Golgi-to-ER traffic, RHO GTPases activate IQGAPs, Neuronal System, Adaptive Immune System, Nuclear Envelope (NE) Reassembly, Cellular responses to stress, Kinesins, Organelle biogenesis and maintenance, Mitotic Prometaphase, Developmental Biology, Activation of AMPK downstream of NMDARs, Cell Cycle, Mitotic, Signaling by Rho GTPases, Activation of NMDA receptors and postsynaptic events, Mitotic Metaphase and Anaphase, Post-translational protein modification, RHO GTPase Effectors, Signaling by Rho GTPases, Miro GTPases and RHOBTB3, Assembly and cell surface presentation of NMDA receptors, Post-chaperonin tubulin folding pathway, Hemostasis, Mitotic Anaphase, Golgi-to-ER retrograde transport, Gap junction assembly, Cell Cycle, Prefoldin mediated transfer of substrate  to CCT/TriC, Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding, Cilium Assembly, Intraflagellar transport, Signaling by Hedgehog, Disease, Cellular responses to stimuli, Asparagine N-linked glycosylation, Aggrephagy, Recycling pathway of L1, M Phase, Nervous system development, COPI-dependent Golgi-to-ER retrograde traffic, EML4 and NUDC in mitotic spindle formation, Hedgehog 'off' state, Carboxyterminal post-translational modifications of tubulin, Post NMDA receptor activation events, Mitotic G2-G2/M phases, Axon guidance, Autophagy, Protein folding, Selective autophagy, Transmission across Chemical Synapses, MHC class II antigen presentation, Chaperonin-mediated protein folding, HCMV Infection, COPI-independent Golgi-to-ER retrograde traffic, Sealing of the nuclear envelope (NE) by ESCRT-III, Translocation of SLC2A4 (GLUT4) to the plasma membrane, G2/M Transition, Viral Infection Pathways, Recruitment of NuMA to mitotic centrosomes, Neurotransmitter receptors and postsynaptic signal transmission, HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand, HCMV Early Events, Formation of tubulin folding intermediates by CCT/TriC, Gap junction trafficking, Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane, Transport to the Golgi and subsequent modification, ER to Golgi Anterograde Transport, Macroautophagy, Resolution of Sister Chromatid Cohesion, Factors involved in megakaryocyte development and platelet production, L1CAM interactions, RHO GTPases Activate Formins, Gap junction trafficking and regulation, Signal Transduction, Transport of connexons to the plasma membrane, Membrane Trafficking, Separation of Sister Chromatids, The role of GTSE1 in G2/M progression after G2 checkpoint, Infectious disease, Vesicle-mediated transport, COPI-mediated anterograde transport	microtubule cytoskeleton organization, mitotic cell cycle	molecular_function, GTP binding, metal ion binding, GTPase activity, structural constituent of cytoskeleton, protein binding	microtubule, extracellular exosome, nucleus, mitotic spindle, intercellular bridge, microtubule cytoskeleton, cytoplasm
ENSG00000176890	TYMS	0.647659051040324	9.982724739116528e-15	0.3719133958333556	2.326872064357727e-06	Interconversion of nucleotide di- and triphosphates, Metabolism, G1/S Transition, G1/S-Specific Transcription, Metabolism of nucleotides, Cell Cycle, Cell Cycle, Mitotic, Mitotic G1 phase and G1/S transition	response to xenobiotic stimulus, intestinal epithelial cell maturation, liver regeneration, response to cytokine, response to glucocorticoid, dTMP biosynthetic process, negative regulation of translation, response to toxic substance, response to progesterone, developmental growth, response to organophosphorus, cartilage development, dTTP biosynthetic process, methylation, DNA biosynthetic process, uracil metabolic process, response to folic acid, tetrahydrofolate interconversion, response to vitamin A, circadian rhythm, response to ethanol	mRNA regulatory element binding translation repressor activity, thymidylate synthase activity, protein homodimerization activity, sequence-specific mRNA binding, folic acid binding	cytosol, nucleus, mitochondrial inner membrane, mitochondrial matrix, mitochondrion, cytoplasm
